observation_id,common_name,scientific_name,relative_path,observed_on,photo_count,latitude,longitude,user_login,inat_url,image_1,image_2
261670159,Eurasian Tree Sparrow,Passer montanus,images/Passer_montanus/261670159,2025-01-31 15:12:00,3,40.3898629077,-3.6836683302,bochaq,https://www.inaturalist.org/observations/261670159,470148994.jpg,470149002.jpg
267937080,Eurasian × American Green-winged Teal,Anas crecca crecca × carolinensis,images/Anas_crecca_carolinensis/267937080,2025-03-31 09:23:03,6,40.5797518666,-74.0916277443,urbanwoods,https://www.inaturalist.org/observations/267937080,481558894.jpg,481558877.jpg
285670737,European Pied Flycatcher,Ficedula hypoleuca,images/Ficedula_hypoleuca/285670737,2025-05-31 18:39:24,3,59.9853833,17.8579688,nature_yb,https://www.inaturalist.org/observations/285670737,513484147.jpg,513484085.jpg
260183478,European Robin,Erithacus rubecula,images/Erithacus_rubecula/260183478,2025-01-31 16:53:00,2,43.28988799,-1.98615876,gonzalo59998,https://www.inaturalist.org/observations/260183478,467197556.jpg,467197566.jpg
281844972,European Roller,Coracias garrulus,images/Coracias_garrulus/281844972,2025-02-28 06:57:00,2,-24.37428248,31.70660416,gigilaidler,https://www.inaturalist.org/observations/281844972,506202134.jpg,506202122.jpg
294263702,European Serin,Serinus serinus,images/Serinus_serinus/294263702,2025-06-30 18:52:29,2,37.3689352573,-8.8050364601,tanjahwrd77,https://www.inaturalist.org/observations/294263702,529650319.jpg,529650422.jpg
260315529,European Stonechat,Saxicola rubicola,images/Saxicola_rubicola/260315529,2025-01-31 17:03:21,2,40.2442006309,17.9034692422,tarantinofrancesco,https://www.inaturalist.org/observations/260315529,467464890.jpg,467464907.jpg
303043763,Feral Pigeon,Columba livia domestica,images/Columba_livia_domestica/303043763,2025-07-31 18:46:00,2,37.409001,-121.891508,vultur-cadens,https://www.inaturalist.org/observations/303043763,546182053.jpg,546182046.jpg
253962769,Ferruginous Hawk,Buteo regalis,images/Buteo_regalis/253962769,2024-11-30 18:01:00,4,39.3193255899,-112.3998195822,lniels,https://www.inaturalist.org/observations/253962769,454800780.jpg,454800808.jpg
268060760,Ferruginous Pygmy-Owl,Glaucidium brasilianum,images/Glaucidium_brasilianum/268060760,2025-03-31 17:06:00,3,-37.3994538255,-64.6107870115,hugoalbertovalderrey,https://www.inaturalist.org/observations/268060760,481796226.jpg,481796209.jpg
260175565,Fieldfare,Turdus pilaris,images/Turdus_pilaris/260175565,2025-01-31 15:09:00,2,53.2297772856,-2.8858518059,cled,https://www.inaturalist.org/observations/260175565,467183787.jpg,467183738.jpg
265360875,Flame-colored Tanager,Piranga bidentata,images/Piranga_bidentata/265360875,2025-02-22 18:19:21,5,14.4028226187,-89.3646707948,adrianj,https://www.inaturalist.org/observations/265360875,476633151.jpg,476633201.jpg
256944420,Fork-tailed Flycatcher,Tyrannus savana,images/Tyrannus_savana/256944420,2024-12-31 18:06:00,3,-40.7935283333,-63.0415666667,ekucich,https://www.inaturalist.org/observations/256944420,460808239.jpg,460808257.jpg
260188100,Franklin's Grouse,Canachites canadensis franklinii,images/Falcipennis_canadensis/260188100,2025-01-31 11:49:22,8,51.1702926997,-116.1583516,ndubeau,https://www.inaturalist.org/observations/260188100,467207447.jpg,467207394.jpg
263311662,Fulvous Whistling-Duck,Dendrocygna bicolor,images/Dendrocygna_bicolor/263311662,2025-02-27 14:28:30,2,24.8033565,-107.3565305,camacho_hernandez,https://www.inaturalist.org/observations/263311662,473011667.jpg,473011696.jpg
268025413,Gadwall,Mareca strepera,images/Anas_strepera/268025413,2025-03-31 18:07:00,2,44.1148005731,-123.2474229204,deanofhumans,https://www.inaturalist.org/observations/268025413,481730508.jpg,481730500.jpg
256844853,Galah,Eolophus roseicapilla,images/Eolophus_roseicapilla/256844853,2024-12-31 13:01:00,4,-33.8062055556,151.0108027778,heidinginthefungi,https://www.inaturalist.org/observations/256844853,460602896.jpg,460602920.jpg
283053592,Garden Sunbird,Cinnyris jugularis,images/Cinnyris_jugularis/283053592,2025-05-22 11:51:58,3,14.1730397997,121.2554058,angusmaps,https://www.inaturalist.org/observations/283053592,508584414.jpg,508584391.jpg
262707498,Garganey,Spatula querquedula,images/Anas_querquedula/262707498,2025-02-22 13:29:28,4,37.2485131111,-3.7199268346,itgranada,https://www.inaturalist.org/observations/262707498,471803611.jpg,471803654.jpg
253525011,Gartered Trogon,Trogon caligatus,images/Trogon_caligatus/253525011,2024-11-29 11:32:48,3,9.184852046,-79.7202189055,john_michael_arnett,https://www.inaturalist.org/observations/253525011,453964378.jpg,453964340.jpg
253048569,Glaucous Gull,Larus hyperboreus,images/Larus_hyperboreus/253048569,2024-11-23 11:02:00,2,49.7541945,-97.2133079,cam_nikkel,https://www.inaturalist.org/observations/253048569,453029037.jpg,453029038.jpg
312409028,Golden-cheeked Woodpecker,Melanerpes chrysogenys,images/Melanerpes_chrysogenys/312409028,2025-08-31 15:24:17,2,16.8772124,-99.8270115,maritza_rioja,https://www.inaturalist.org/observations/312409028,564047005.jpg,564046993.jpg
286296240,Golden-olive Woodpecker,Colaptes rubiginosus,images/Colaptes_rubiginosus/286296240,2025-05-31 18:01:12,4,-27.8176076075,-65.784117803,mateo330,https://www.inaturalist.org/observations/286296240,514676652.jpg,514676745.jpg
288146691,Grass Wren,Cistothorus platensis,images/Cistothorus_platensis/288146691,2025-05-29 15:39:00,2,19.2917297222,-99.0927297222,alex_nycticorax,https://www.inaturalist.org/observations/288146691,518130422.jpg,518130399.jpg
277253483,Grasshopper Sparrow,Ammodramus savannarum,images/Ammodramus_savannarum/277253483,2025-04-30 13:58:00,3,32.9310243,-117.1668971,cw4phillips,https://www.inaturalist.org/observations/277253483,497846940.jpg,497846985.jpg
319204637,Gray Crowned-Crane,Balearica regulorum,images/Balearica_regulorum/319204637,2025-09-27 17:30:21,2,-2.1359939267,34.3723116193,edelaquis,https://www.inaturalist.org/observations/319204637,576984228.jpg,576984187.jpg
304219171,Gray Hawk,Buteo plagiatus,images/Buteo_plagiatus/304219171,2025-07-31 22:58:00,3,19.9989131546,-97.5863851924,ozielhm,https://www.inaturalist.org/observations/304219171,548392775.jpg,548392036.jpg
190722887,Gray-cheeked Thrush,Catharus minimus,images/Catharus_minimus/190722887,2023-11-11 08:09:00,2,4.6642570543,-74.1171455949,dodo_colombia,https://www.inaturalist.org/observations/190722887,334408493.jpg,334414553.jpg
307465380,Gray-cowled Wood-Rail,Aramides cajaneus,images/Aramides_cajaneus/307465380,2025-07-30 07:14:49,3,-6.5328083333,-76.39512,ramon19,https://www.inaturalist.org/observations/307465380,554591218.jpg,554591206.jpg
286619958,Gray-headed Junco,Junco hyemalis caniceps,images/Junco_hyemalis_caniceps/286619958,2025-05-26 18:24:47,5,40.3425127872,-105.6836388633,sarah_baggett02,https://www.inaturalist.org/observations/286619958,515285794.jpg,515285719.jpg
302270460,Gray-headed Swamphen,Porphyrio poliocephalus,images/Porphyrio_poliocephalus/302270460,2025-07-29 17:42:00,5,8.5221733398,76.899688622,livson,https://www.inaturalist.org/observations/302270460,544746340.jpg,544746375.jpg
263312246,Great Curassow,Crax rubra,images/Crax_rubra/263312246,2025-02-26 17:16:28,2,8.6824632195,-83.37198752,afeather,https://www.inaturalist.org/observations/263312246,473012915.jpg,473012896.jpg
317947728,Great Frigatebird,Fregata minor,images/Fregata_minor/317947728,2025-09-29 11:42:45,2,-24.1109824064,152.7173618227,scribblesii,https://www.inaturalist.org/observations/317947728,574582993.jpg,574583003.jpg
310079221,Great Shearwater,Ardenna gravis,images/Ardenna_gravis/310079221,2025-08-29 09:47:21,3,36.1202876503,-75.5511458963,shearwaters,https://www.inaturalist.org/observations/310079221,559593759.jpg,559593784.jpg
322576117,Great Spotted Woodpecker,Dendrocopos major,images/Dendrocopos_major/322576117,2025-10-23 15:36:30,2,56.7873336997,12.8371733997,majliz,https://www.inaturalist.org/observations/322576117,583576312.jpg,583576324.jpg
256883354,Great Tit,Parus major,images/Parus_major/256883354,2024-12-31 15:13:12,4,45.6530570984,-0.2477777749,cerise525,https://www.inaturalist.org/observations/256883354,460683757.jpg,460683769.jpg
302553150,Great White Heron,Ardea herodias occidentalis,images/Ardea_herodias_occidentalis/302553150,2025-07-30 19:44:00,3,25.44844,-80.349646,almansa,https://www.inaturalist.org/observations/302553150,545270758.jpg,545270793.jpg
263206109,Greater Antillean Grackle,Quiscalus niger,images/Quiscalus_niger/263206109,2025-02-26 18:27:10,2,18.4612625125,-66.082315486,amm1235,https://www.inaturalist.org/observations/263206109,472804751.jpg,472804740.jpg
293926068,Greater Pewee,Contopus pertinax,images/Contopus_pertinax/293926068,2025-06-29 14:47:01,2,31.5107403096,-110.6822115534,srrgr16,https://www.inaturalist.org/observations/293926068,529008267.jpg,529008295.jpg
298712248,Green Honeycreeper,Chlorophanes spiza,images/Chlorophanes_spiza/298712248,2025-06-30 09:52:32,3,4.8234179249,-74.508158344,timelikeangela,https://www.inaturalist.org/observations/298712248,538094174.jpg,538094213.jpg
283378307,Green Jay,Cyanocorax yncas,images/Cyanocorax_yncas/283378307,2025-04-30 14:13:00,5,16.7250544,-93.0936508,lupitaviajera-aves,https://www.inaturalist.org/observations/283378307,510233483.jpg,510233481.jpg
318743991,Green Kingfisher,Chloroceryle americana,images/Chloroceryle_americana/318743991,2025-09-30 10:35:00,3,20.7030825969,-105.2238742693,rune_project,https://www.inaturalist.org/observations/318743991,576103081.jpg,576103056.jpg
312544840,Green Parakeet,Psittacara holochlorus,images/Psittacara_holochlorus/312544840,2025-08-31 07:37:05,20,21.5531632981,-99.1377901076,alvaro_atrogularis,https://www.inaturalist.org/observations/312544840,564311934.jpg,564311761.jpg
307587852,Grey Francolin,Ortygornis pondicerianus,images/Francolinus_pondicerianus/307587852,2025-07-29 14:04:00,3,26.2477,73.0823,paulschrijvershof,https://www.inaturalist.org/observations/307587852,554822534.jpg,554822539.jpg
316295546,Gull-billed Tern,Gelochelidon nilotica,images/Gelochelidon_nilotica/316295546,2024-12-31 04:21:52,2,15.72054,73.7031016667,marnika,https://www.inaturalist.org/observations/316295546,571454386.jpg,571454401.jpg
267640035,Hammond's Flycatcher,Empidonax hammondii,images/Empidonax_hammondii/267640035,2025-03-26 17:26:54,5,33.87107,-118.3205289722,bathethewails,https://www.inaturalist.org/observations/267640035,480997380.jpg,480997421.jpg
302769207,Hawaiian Goose,Branta sandvicensis,images/Branta_sandvicensis/302769207,2025-07-31 16:16:30,3,22.2044046149,-159.4929418751,kmf521,https://www.inaturalist.org/observations/302769207,545662943.jpg,545662940.jpg
285753867,Helmeted Guineafowl,Numida meleagris,images/Numida_meleagris/285753867,2025-05-31 16:09:42,4,36.484755,-97.8729116667,nicole_steiner,https://www.inaturalist.org/observations/285753867,513640437.jpg,513640506.jpg
317885214,Hepatic Tanager,Piranga flava,images/Piranga_flava/317885214,2025-09-30 15:29:49,3,31.9052124195,-109.2424158635,dawnzappone,https://www.inaturalist.org/observations/317885214,574459538.jpg,574460197.jpg
284889499,Hoatzin,Opisthocomus hoazin,images/Opisthocomus_hoazin/284889499,2025-05-28 00:00:00,3,-0.4978100535,-76.7769543082,jose11241,https://www.inaturalist.org/observations/284889499,512034832.jpg,512035095.jpg
254537559,Hooded Crow,Corvus cornix,images/Corvus_cornix/254537559,2024-11-30 15:59:54,2,53.2964953678,-6.1566321038,calax,https://www.inaturalist.org/observations/254537559,455944005.jpg,455944006.jpg
287145814,House Swift,Apus nipalensis,images/Apus_apus/287145814,2025-03-31 18:00:00,2,13.7311648667,100.5536713894,pangolino,https://www.inaturalist.org/observations/287145814,516274994.jpg,516274813.jpg
293926045,Hudsonian Godwit,Limosa haemastica,images/Limosa_haemastica/293926045,2025-06-28 11:04:00,3,30.343283314,-88.1252924286,coopershawk,https://www.inaturalist.org/observations/293926045,529007434.jpg,529007435.jpg
285630681,Iberian Green Woodpecker,Picus sharpei,images/Picus_viridis/285630681,2025-05-31 12:31:06,2,40.42068,-3.7336783333,aledagrosa,https://www.inaturalist.org/observations/285630681,513415034.jpg,513415066.jpg
310675005,Iceland Gull,Larus glaucoides,images/Larus_glaucoides/310675005,2025-08-31 11:29:00,2,69.1218024701,-105.0408767156,clairedut,https://www.inaturalist.org/observations/310675005,560724800.jpg,560724807.jpg
262977404,Indian Peafowl,Pavo cristatus,images/Pavo_cristatus/262977404,2024-12-31 16:03:50,2,33.0472235,-116.88246,lauren_beck,https://www.inaturalist.org/observations/262977404,472346517.jpg,472346539.jpg
322284255,Interior Nelson’s Sparrow,Ammospiza nelsoni nelsoni,images/Ammodramus_nelsoni/322284255,2025-10-21 09:56:43,4,33.9330336982,-78.0906786521,apistopanchax,https://www.inaturalist.org/observations/322284255,582990341.jpg,582990397.jpg
294129018,Italian Sparrow,Passer italiae,images/Passer_italiae/294129018,2025-06-30 19:25:11,2,40.6668208889,16.6099910583,thetreeperson,https://www.inaturalist.org/observations/294129018,529389262.jpg,529389339.jpg
299951628,Ivory-billed Woodcreeper,Xiphorhynchus flavigaster,images/Xiphorhynchus_flavigaster/299951628,2025-07-21 11:28:35,4,17.6769132,-101.620467,javiperezsoza,https://www.inaturalist.org/observations/299951628,540413858.jpg,540413760.jpg
302567715,Kalij Pheasant,Lophura leucomelanos,images/Lophura_leucomelanos/302567715,2025-07-30 17:19:05,2,19.4074283333,-155.2529616667,gustafsonja,https://www.inaturalist.org/observations/302567715,545298725.jpg,545298727.jpg
317907948,Kelp Gull,Larus dominicanus,images/Larus_dominicanus_dominicanus/317907948,2025-08-31 10:02:00,3,-27.4388401898,-48.5210174554,luciano_silveira,https://www.inaturalist.org/observations/317907948,574488935.jpg,574488956.jpg
293781334,Kentucky Warbler,Geothlypis formosa,images/Geothlypis_formosa/293781334,2025-06-29 08:58:41,2,33.3157089722,-88.8494259722,brianwilliams1,https://www.inaturalist.org/observations/293781334,528737372.jpg,528737423.jpg
268348644,Kererū,Hemiphaga novaeseelandiae novaeseelandiae,images/Hemiphaga_novaeseelandiae/268348644,2025-03-31 13:50:00,2,-41.2955694444,174.7484916667,svendhansen,https://www.inaturalist.org/observations/268348644,482349102.jpg,482349107.jpg
257061318,King Vulture,Sarcoramphus papa,images/Sarcoramphus_papa/257061318,2024-12-28 08:42:18,2,10.9433910479,-85.6789783761,danielgarrigues,https://www.inaturalist.org/observations/257061318,461055495.jpg,461055506.jpg
254176290,Ladder-backed Woodpecker,Dryobates scalaris,images/Picoides_scalaris/254176290,2024-11-30 17:33:00,4,33.2577633519,-116.4055703689,j-stauffer,https://www.inaturalist.org/observations/254176290,455218676.jpg,455218681.jpg
310675092,Lapland Longspur,Calcarius lapponicus,images/Calcarius_lapponicus/310675092,2025-08-31 16:11:00,3,69.1192449298,-105.0402559022,clairedut,https://www.inaturalist.org/observations/310675092,560727177.jpg,560727204.jpg
264088561,Laughing Dove,Spilopelia senegalensis,images/Streptopelia_senegalensis/264088561,2025-02-28 18:01:20,3,31.7169666667,35.5851666667,lynn536,https://www.inaturalist.org/observations/264088561,474521146.jpg,474521113.jpg
322604838,Laughing Falcon,Herpetotheres cachinnans,images/Herpetotheres_cachinnans/322604838,2025-10-23 09:12:00,4,9.970457,-84.3712908,charliedoggett,https://www.inaturalist.org/observations/322604838,583631798.jpg,583632303.jpg
256859255,Laughing Kookaburra,Dacelo novaeguineae,images/Dacelo_novaeguineae/256859255,2024-12-31 17:26:57,5,-27.4745366667,152.8519616667,andersonf16,https://www.inaturalist.org/observations/256859255,460634231.jpg,460634258.jpg
279952987,Laysan Albatross,Phoebastria immutabilis,images/Phoebastria_immutabilis/279952987,2025-04-29 00:00:00,3,21.55019942,-158.3427541772,merec0,https://www.inaturalist.org/observations/279952987,502764059.jpg,502762332.jpg
310588579,Least Bittern,Botaurus exilis,images/Ixobrychus_exilis/310588579,2025-08-31 13:16:16,7,43.2163783333,-79.613175,adamlipo,https://www.inaturalist.org/observations/310588579,560567538.jpg,560567575.jpg
267824196,Least Grebe,Tachybaptus dominicus,images/Tachybaptus_dominicus/267824196,2025-03-30 10:32:00,4,20.4271745338,-103.3610206951,reximiliano,https://www.inaturalist.org/observations/267824196,481347586.jpg,481347627.jpg
310965815,Least Tern,Sternula antillarum,images/Sternula_antillarum/310965815,2025-08-31 10:59:00,3,33.7309083333,-96.7740183333,shreyanspatel,https://www.inaturalist.org/observations/310965815,561293376.jpg,561293198.jpg
285750469,Lesser Black-backed Gull,Larus fuscus,images/Larus_fuscus/285750469,2025-05-31 12:50:09,11,43.956912989,-78.1618348724,robin04,https://www.inaturalist.org/observations/285750469,513633444.jpg,513633623.jpg
295248574,Lesser Nighthawk,Chordeiles acutipennis,images/Chordeiles_acutipennis/295248574,2025-05-31 08:10:00,3,19.6587200565,-90.3428504568,giovalencia,https://www.inaturalist.org/observations/295248574,531497357.jpg,531497334.jpg
315303201,Lesser Roadrunner,Geococcyx velox,images/Geococcyx_velox/315303201,2025-09-20 08:59:00,2,21.0958203256,-89.6619492436,ariadna_ibarra_morales,https://www.inaturalist.org/observations/315303201,569572667.jpg,569572674.jpg
268134583,Lesser Yellow-headed Vulture,Cathartes burrovianus,images/Cathartes_burrovianus/268134583,2025-03-31 17:45:00,3,16.822463045,-88.3188731967,christopherburwell,https://www.inaturalist.org/observations/268134583,481932517.jpg,481952861.jpg
320878330,Lesson's Motmot,Momotus lessonii,images/Momotus_lessonii/320878330,2025-09-29 17:10:45,2,9.938817572,-84.0458094701,jorge_insecto,https://www.inaturalist.org/observations/320878330,580229416.jpg,580229385.jpg
309810130,Lilac-breasted Roller,Coracias caudatus,images/Coracias_caudatus/309810130,2025-08-28 17:14:53,4,-17.8442666667,25.0624111667,marzduffy,https://www.inaturalist.org/observations/309810130,559098193.jpg,559098331.jpg
277216081,Limpkin,Aramus guarauna,images/Aramus_guarauna/277216081,2025-04-30 17:34:00,3,33.8678227,-84.225489,pfollowill,https://www.inaturalist.org/observations/277216081,497786181.jpg,497781569.jpg
277179383,Lineated Woodpecker,Dryocopus lineatus,images/Dryocopus_lineatus/277179383,2025-04-30 16:09:28,3,-23.5859592029,-46.6584346443,natalia_dias3,https://www.inaturalist.org/observations/277179383,497714512.jpg,497714438.jpg
252880196,Little Bee-eater,Merops pusillus,images/Merops_pusillus/252880196,2024-11-24 11:47:28,3,15.9193472509,-16.4643608406,dora_exploratrice,https://www.inaturalist.org/observations/252880196,452734068.jpg,453089142.jpg
317823571,Little Grebe,Tachybaptus ruficollis,images/Tachybaptus_ruficollis/317823571,2025-09-30 16:23:28,3,-0.367533192,36.1106749356,shenpeicheng,https://www.inaturalist.org/observations/317823571,574341678.jpg,574341738.jpg
263404744,Little Owl,Athene noctua,images/Athene_noctua/263404744,2025-02-28 16:59:00,2,40.6582614565,-7.8993797034,mariotrindade,https://www.inaturalist.org/observations/263404744,473194132.jpg,473194139.jpg
302558375,Little Pied Cormorant,Microcarbo melanoleucos,images/Microcarbo_melanoleucos/302558375,2025-07-31 12:25:42,2,-37.6141885997,145.0905386,wendy1110,https://www.inaturalist.org/observations/302558375,545281864.jpg,545281889.jpg
309571050,Little Ringed Plover,Thinornis dubius,images/Charadrius_dubius/309571050,2025-07-31 13:53:00,7,43.3464902047,-1.798785663,amatala,https://www.inaturalist.org/observations/309571050,558638821.jpg,558639107.jpg
269412415,Long-billed Dowitcher,Limnodromus scolopaceus,images/Limnodromus_scolopaceus/269412415,2025-03-31 23:49:00,5,12.09128068,-85.9852090832,zacpeterson,https://www.inaturalist.org/observations/269412415,484401686.jpg,484400074.jpg
321016324,Long-billed Thrasher,Toxostoma longirostre,images/Toxostoma_longirostre/321016324,2025-10-14 11:34:00,2,26.1028687213,-97.2984497522,bhurst99,https://www.inaturalist.org/observations/321016324,580491658.jpg,580487572.jpg
307524130,Long-tailed Tit,Aegithalos caudatus,images/Aegithalos_caudatus/307524130,2025-07-31 19:17:00,3,38.709357243,-0.4971742596,m_mr,https://www.inaturalist.org/observations/307524130,554695370.jpg,554695319.jpg
279376416,Lucifer Hummingbird,Calothorax lucifer,images/Calothorax_lucifer/279376416,2025-04-30 08:29:00,3,29.2523437971,-103.2975989325,andrew61891,https://www.inaturalist.org/observations/279376416,501675212.jpg,501675231.jpg
318269623,Madeira Firecrest,Regulus madeirensis,images/Regulus_ignicapilla/318269623,2025-03-31 18:32:32,2,32.7556279889,-16.995937084,cankarayel,https://www.inaturalist.org/observations/318269623,575194492.jpg,575194501.jpg
267994873,Magnificent Frigatebird,Fregata magnificens,images/Fregata_magnificens/267994873,2025-03-31 17:03:06,4,23.4240888889,-109.4303666667,robbyjtay,https://www.inaturalist.org/observations/267994873,481670824.jpg,481670741.jpg
322661321,Magpie-lark,Grallina cyanoleuca,images/Grallina_cyanoleuca/322661321,2025-10-24 10:33:57,2,-30.3411972222,153.087575,a_teitzel,https://www.inaturalist.org/observations/322661321,583744080.jpg,583744111.jpg
259975065,Mainland African Darter,Anhinga rufa rufa,images/Anhinga_rufa/259975065,2025-01-29 18:55:41,3,-34.0910487861,18.4787662806,gabi23,https://www.inaturalist.org/observations/259975065,466784817.jpg,466784842.jpg
279288945,Mainland African Openbill,Anastomus lamelligerus lamelligerus,images/Anastomus_lamelligerus/279288945,2025-02-25 18:21:00,4,-25.11605916,31.9116463001,gigilaidler,https://www.inaturalist.org/observations/279288945,501502492.jpg,501502551.jpg
293591348,Mainland New Zealand Bellbird,Anthornis melanura melanura,images/Anthornis_melanura/293591348,2025-06-29 12:42:58,2,-44.3157315017,169.9461818114,diegocarena1119,https://www.inaturalist.org/observations/293591348,528412001.jpg,528411932.jpg
253558159,Mainland New Zealand Pipit,Anthus novaeseelandiae novaeseelandiae,images/Anthus_novaeseelandiae_novaeseelandiae/253558159,2024-11-25 14:41:00,2,-45.5775833871,170.0873543594,carey_knox_southern_scales,https://www.inaturalist.org/observations/253558159,454029412.jpg,454029421.jpg
257150410,Mandarin Duck,Aix galericulata,images/Aix_galericulata/257150410,2024-12-31 12:45:07,2,47.3841567184,15.0886042044,gamani,https://www.inaturalist.org/observations/257150410,461235937.jpg,461235927.jpg
264937936,Mangrove Cuckoo,Coccyzus minor,images/Coccyzus_minor/264937936,2025-02-28 06:53:00,2,14.4428824679,-60.8766924724,erikamitchell,https://www.inaturalist.org/observations/264937936,475797122.jpg,475797124.jpg
263416987,Mangrove Swallow,Tachycineta albilinea,images/Tachycineta_albilinea/263416987,2025-02-28 14:49:00,3,17.7687295528,-88.5289535493,robin04,https://www.inaturalist.org/observations/263416987,473218867.jpg,473218880.jpg
313247923,Masked Lapwing,Vanellus miles,images/Vanellus_miles/313247923,2025-08-31 15:57:24,3,-34.424730533,150.8931133524,michelle2440,https://www.inaturalist.org/observations/313247923,565666510.jpg,565677591.jpg
264353495,Meadow Pipit,Anthus pratensis,images/Anthus_pratensis/264353495,2025-02-28 16:55:00,2,46.6095762927,6.0055981915,qginsecthunter,https://www.inaturalist.org/observations/264353495,474792724.jpg,474792716.jpg
294266283,Mexican Duck,Anas diazi,images/Anas_platyrhynchos_diazi/294266283,2025-06-30 18:54:00,2,32.2854458956,-109.9631111449,diomedea_exulans_li,https://www.inaturalist.org/observations/294266283,529654936.jpg,529654922.jpg
260190622,Mistle Thrush,Turdus viscivorus,images/Turdus_viscivorus/260190622,2025-01-31 12:20:00,2,42.4244981586,0.6465927748,manelor,https://www.inaturalist.org/observations/260190622,467212294.jpg,467211979.jpg
283251511,Montezuma Quail,Cyrtonyx montezumae,images/Cyrtonyx_montezumae/283251511,2025-05-22 10:15:44,2,31.896203,-109.163672,cotinis,https://www.inaturalist.org/observations/283251511,508968415.jpg,508943591.jpg
310644610,Mottled Owl,Strix virgata,images/Ciccaba_virgata/310644610,2025-08-30 18:55:00,3,15.739280394,-96.1475499771,blakesito,https://www.inaturalist.org/observations/310644610,560673941.jpg,560673992.jpg
264425375,Mountain Plover,Anarhynchus montanus,images/Charadrius_montanus/264425375,2025-01-25 10:46:02,8,38.9063866667,-121.8471216667,mackenzie_hollender,https://www.inaturalist.org/observations/264425375,474855843.jpg,474855797.jpg
256732660,Nazca Booby,Sula granti,images/Sula_granti/256732660,2024-12-29 11:27:00,2,13.162295,-89.725849,oliverkomar,https://www.inaturalist.org/observations/256732660,460377513.jpg,460377502.jpg
297150860,New Zealand Fantail,Rhipidura fuliginosa,images/Rhipidura_fuliginosa/297150860,2025-06-30 13:32:00,2,-38.6637305,176.0808111111,robirwin,https://www.inaturalist.org/observations/297150860,535128317.jpg,535128334.jpg
256951386,New Zealand Sacred Kingfisher,Todiramphus sanctus vagans,images/Todiramphus_sanctus/256951386,2024-12-31 23:00:31,2,-43.5820103354,172.7960046753,ella_peoples,https://www.inaturalist.org/observations/256951386,460826880.jpg,460826904.jpg
317673376,New Zealand Tūī,Prosthemadera novaeseelandiae novaeseelandiae,images/Prosthemadera_novaeseelandiae/317673376,2025-09-30 14:29:07,18,-36.9626388197,175.1971819337,scottdex,https://www.inaturalist.org/observations/317673376,574059190.jpg,574059290.jpg
317191402,North Island Fantail,Rhipidura fuliginosa placabilis,images/Rhipidura_fuliginosa_fuliginosa/317191402,2025-09-28 15:17:00,2,-36.9484312286,174.7575292292,charlotte_sutton1,https://www.inaturalist.org/observations/317191402,573142705.jpg,573142703.jpg
253588670,North Island Kākā,Nestor meridionalis septentrionalis,images/Nestor_meridionalis/253588670,2024-11-30 10:01:44,3,-41.2964083333,174.747605,mark_bartlett,https://www.inaturalist.org/observations/253588670,454092368.jpg,454092389.jpg
257195013,North Island Robin,Petroica longipes,images/Petroica_australis_longipes/257195013,2024-12-30 12:50:00,4,-38.0005189884,175.5758704886,lucas_knox,https://www.inaturalist.org/observations/257195013,461324232.jpg,461324248.jpg
277649618,North Island Saddleback,Philesturnus rufusater,images/Philesturnus_rufusater/277649618,2025-04-29 12:57:18,2,-36.6029694444,174.88745,svendhansen,https://www.inaturalist.org/observations/277649618,498544059.jpg,498544017.jpg
317734443,North Island Tomtit,Petroica macrocephala toitoi,images/Petroica_macrocephala_macrocephala/317734443,2025-09-30 18:04:36,5,-38.1732133333,176.2480783333,peever,https://www.inaturalist.org/observations/317734443,574175993.jpg,574175970.jpg
253593105,North Island Weka,Gallirallus australis greyi,images/Gallirallus_australis/253593105,2024-11-30 18:07:05,3,-35.2569372728,174.119170014,frazerdale,https://www.inaturalist.org/observations/253593105,454101977.jpg,454101929.jpg
284465498,Northern Beardless-Tyrannulet,Camptostoma imberbe,images/Camptostoma_imberbe/284465498,2025-03-24 21:17:00,15,17.5637814419,-99.3829204151,edgarsalmeronbarrera,https://www.inaturalist.org/observations/284465498,511078829.jpg,511078818.jpg
289397859,Northern Emerald-Toucanet,Aulacorhynchus prasinus,images/Aulacorhynchus_prasinus/289397859,2025-05-30 17:23:00,5,10.339315434,-84.9949194838,ianshelburne,https://www.inaturalist.org/observations/289397859,520513403.jpg,520513406.jpg
294151736,Northern Fulmar,Fulmarus glacialis,images/Fulmarus_glacialis/294151736,2025-06-30 17:01:10,3,48.0646340487,-4.7138110176,marcderval,https://www.inaturalist.org/observations/294151736,529432533.jpg,529432430.jpg
322618751,Northern Gannet,Morus bassanus,images/Sula_sula/322618751,2025-10-23 15:40:46,3,43.8885322497,-1.38013121,tito40550,https://www.inaturalist.org/observations/322618751,583658761.jpg,583658793.jpg
301621972,Northern Hawk Owl,Surnia ulula,images/Surnia_ulula/301621972,2025-07-27 21:37:22,2,64.2878928306,19.7072534636,carokaline,https://www.inaturalist.org/observations/301621972,543528654.jpg,543528606.jpg
253692132,Northern Keel-billed Toucan,Ramphastos sulfuratus sulfuratus,images/Ramphastos_sulfuratus/253692132,2024-11-30 18:52:38,2,18.7190075303,-96.6613537587,reyeschala,https://www.inaturalist.org/observations/253692132,454296399.jpg,454296389.jpg
